Id,Attended2016
20138,0
16837,0
29447,0
21045,0
12263,0
3634,0
367,1
30068,0
9767,0
9488,0
16347,0
14952,0
19650,0
1013,1
8980,0
4840,0
9633,0
27766,0
6945,0
10801,0
13378,0
9402,0
2441,1
12591,0
21241,0
24205,0
26815,0
27622,0
13139,0
28147,0
2182,1
12877,0
20858,0
29868,0
19260,0
12151,0
13784,0
15024,0
19505,0
21915,0
26937,0
20668,0
28784,0
16796,0
7382,0
6952,0
16608,0
6806,0
7787,0
6198,0
8851,0
4362,0
26779,0
28324,0
26246,0
18684,0
9334,0
28034,0
29161,0
21820,0
27911,0
21005,0
27938,0
28036,0
14868,0
21070,0
22062,0
10768,0
28523,0
16903,0
20324,0
28373,0
8969,0
19231,0
19129,0
4475,0
29405,0
4489,0
12314,0
22575,0
16618,0
16479,0
20467,0
10794,0
27360,0
11066,0
17268,0
18902,0
6614,0
5560,0
7501,0
8222,0
28831,0
18808,0
20838,0
17706,0
28991,0
6412,0
15956,0
6099,0
4227,0
2577,1
19489,0
5323,0
22059,0
4978,0
11532,0
5863,0
16824,0
14134,0
14425,0
11976,0
24821,0
17779,0
21893,0
14280,0
27117,0
4194,0
3518,0
18399,0
1925,1
10800,0
5421,0
13361,0
3882,0
27578,0
16206,0
15147,0
21424,0
6527,0
9449,0
27423,0
4913,0
19639,0
26293,0
16299,0
28697,0
29272,0
8792,0
8247,0
7607,0
10456,0
11593,0
6676,0
6673,0
15888,0
13597,0
20370,0
11929,0
7730,0
10601,0
26344,0
17734,0
29268,0
11170,0
29537,0
26389,0
9215,0
383,1
27846,0
13196,0
15667,0
28161,0
15859,0
4215,0
13917,0
15148,0
3878,0
1101,1
8664,0
27399,0
5353,0
21962,0
8706,0
27914,0
8647,0
20240,0
10094,0
15055,0
21985,0
21050,0
5887,0
7180,0
8916,0
18090,0
2128,1
9760,0
13368,0
30327,0
3370,0
15518,0
11543,0
29109,0
144,1
3343,0
16841,0
11064,0
15404,0
22588,0
27734,0
20632,0
26460,0
6685,0
4306,0
22851,0
27575,0
26017,0
20752,0
20213,0
5241,0
21706,0
19810,0
1233,1
11649,0
16924,0
21414,0
29804,0
22443,0
10841,0
29582,0
10261,0
8257,0
27860,0
19782,0
7938,0
3379,0
22040,0
2197,1
11150,0
13168,0
28497,0
12926,0
12091,0
7377,0
4519,0
22023,0
6783,0
17396,0
21666,0
15418,0
4524,0
6716,0
3228,0
14287,0
28980,0
28454,0
7900,0
7546,0
7786,0
3149,0
29270,0
12805,0
3556,0
13355,0
12234,0
28008,0
9616,0
27132,0
26859,0
15603,0
12599,0
10034,0
5308,0
6283,0
2611,1
4626,0
18557,0
29371,0
12912,0
11500,0
27731,0
19565,0
27330,0
18438,0
18433,0
20627,0
1448,1
27034,0
26471,0
16376,0
13346,0
4451,0
11472,0
15132,0
6361,0
5929,0
589,1
804,1
1256,1
13492,0
10153,0
9764,0
4360,0
4156,0
5313,0
18197,0
8889,0
28100,0
9662,0
28756,0
20601,0
19873,0
19617,0
7068,0
19392,0
10321,0
11866,0
6651,0
6101,0
18157,0
26948,0
12571,0
11475,0
28978,0
21710,0
5994,0
14392,0
30073,0
12173,0
19214,0
29809,0
9214,0
14397,0
20294,0
9420,0
13510,0
4086,0
21699,0
4643,0
1531,1
8309,0
16580,0
12080,0
8471,0
6557,0
17824,0
22499,0
28737,0
28243,0
17377,0
16626,0
17461,0
7781,0
19041,0
27202,0
10526,0
17477,0
19621,0
3667,0
8068,0
8809,0
4467,0
5182,0
11814,0
26939,0
22819,0
17948,0
26269,0
21002,0
6753,0
12814,0
20483,0
10766,0
20587,0
13108,0
15299,0
6090,0
22174,0
13247,0
21472,0
26111,0
607,1
13967,0
28657,0
19150,0
18538,0
19567,0
6757,0
11567,0
7828,0
16633,0
8215,0
11346,0
5193,0
9416,0
15149,0
4977,0
9681,0
9434,0
16831,0
4876,0
13768,0
9415,0
7345,0
20899,0
9659,0
10311,0
29382,0
22401,0
22396,0
19619,0
26245,0
16839,0
20040,0
29603,0
16388,0
6174,0
17056,0
21656,0
20149,0
16778,0
14590,0
13496,0
20037,0
28422,0
19658,0
3611,0
9343,0
15554,0
17713,0
17620,0
16216,0
10706,0
17359,0
3658,0
8036,0
16246,0
21060,0
15726,0
3919,0
15872,0
4192,0
6935,0
16773,0
27492,0
19625,0
22589,0
24744,0
5948,0
4164,0
27726,0
10735,0
28884,0
16171,0
26495,0
21596,0
28038,0
8420,0
27078,0
5167,0
5927,0
9657,0
6456,0
6741,0
9642,0
22900,0
3022,0
27455,0
3248,0
15235,0
20004,0
6510,0
4066,0
27133,0
17124,0
22410,0
27840,0
28910,0
21629,0
15817,0
7220,0
26671,0
1699,1
18201,0
11988,0
10239,0
21030,0
29620,0
6576,0
9856,0
8454,0
6528,0
19575,0
19357,0
13624,0
18098,0
5103,0
16170,0
26101,0
11240,0
26244,0
28016,0
16996,0
18323,0
4597,0
17769,0
3322,0
7520,0
7752,0
16352,0
10535,0
14626,0
14319,0
13674,0
27520,0
7709,0
5009,0
30400,0
10310,0
29123,0
20770,0
23406,0
15992,0
4105,0
9126,0
7694,0
30066,0
9441,0
5265,0
4848,0
28486,0
9773,0
13757,0
5628,0
14630,0
14938,0
29201,0
7049,0
14494,0
9703,0
8086,0
28621,0
5131,0
19232,0
19533,0
29324,0
22234,0
13712,0
9600,0
3578,0
20492,0
9720,0
10307,0
18094,0
12044,0
27211,0
28743,0
14011,0
19954,0
7881,0
11531,0
6739,0
13940,0
16046,0
18615,0
20966,0
5934,0
5595,0
21794,0
29592,0
13532,0
10474,0
2819,1
5846,0
17431,0
4534,0
19190,0
6862,0
17720,0
3478,0
19056,0
10325,0
17378,0
14587,0
8949,0
29059,0
15230,0
14212,0
4800,0
21865,0
4093,0
29490,0
6532,0
14823,0
13809,0
17004,0
26476,0
15612,0
22643,0
29301,0
3910,0
29942,0
4592,0
9153,0
17178,0
26443,0
20935,0
17919,0
28528,0
15628,0
8192,0
4315,0
14145,0
26711,0
5489,0
16458,0
28414,0
29667,0
17837,0
9128,0
3052,0
22236,0
12015,0
9070,0
6439,0
11607,0
17557,0
7856,0
17743,0
20895,0
8993,0
27928,0
18427,0
5862,0
4094,0
16159,0
29817,0
8496,0
22197,0
22490,0
27785,0
13626,0
9189,0
30360,0
8906,0
27104,0
9624,0
29608,0
22395,0
16220,0
29267,0
15656,0
10777,0
4747,0
12394,0
26821,0
17917,0
19291,0
18769,0
26216,0
12759,0
21791,0
20009,0
16060,0
20436,0
16735,0
18176,0
3453,0
16964,0
22800,0
2154,1
21175,0
8579,0
3441,0
16428,0
14768,0
27652,0
28103,0
5606,0
7125,0
13137,0
26526,0
27375,0
13042,0
697,1
5541,0
9948,0
29116,0
20085,0
8656,0
20014,0
17655,0
9725,0
18680,0
10579,0
28428,0
6340,0
26676,0
15917,0
6167,0
4370,0
29189,0
5108,0
29427,0
13689,0
28568,0
16179,0
17117,0
18421,0
28535,0
26038,0
22266,0
12101,0
16230,0
11872,0
28550,0
13340,0
4738,0
20221,0
4388,0
13950,0
12858,0
28710,0
9085,0
5973,0
7409,0
14876,0
18232,0
29372,0
15550,0
12856,0
14936,0
7995,0
18499,0
20603,0
5779,0
13280,0
17018,0
18163,0
9341,0
9612,0
13003,0
30352,0
29544,0
26566,0
10989,0
29171,0
6086,0
27717,0
19303,0
10214,0
3847,0
16590,0
21390,0
16702,0
26620,0
22825,0
13019,0
21196,0
19178,0
8329,0
27590,0
5686,0
8029,0
22514,0
21673,0
17325,0
9306,0
5999,0
27666,0
11068,0
14623,0
22601,0
11553,0
20583,0
22169,0
29985,0
19116,0
11119,0
27214,0
15281,0
21168,0
22477,0
26781,0
4270,0
7803,0
29486,0
30412,0
12606,0
10171,0
11913,0
4651,0
5801,0
5763,0
6104,0
22578,0
5153,0
6352,0
9749,0
22462,0
29867,0
6190,0
13713,0
18894,0
21271,0
28989,0
7561,0
13850,0
17881,0
8727,0
17354,0
22730,0
16361,0
6278,0
4233,0
18248,0
13249,0
19538,0
21790,0
28395,0
7943,0
5113,0
6171,0
28296,0
14507,0
29027,0
22199,0
13248,0
19452,0
1038,1
5387,0
8807,0
4775,0
13063,0
12108,0
29705,0
21365,0
29654,0
29046,0
19952,0
5756,0
8130,0
27484,0
15359,0
27446,0
27019,0
13728,0
29033,0
7430,0
17103,0
11990,0
29995,0
14329,0
29245,0
6495,0
3874,0
16093,0
17252,0
9437,0
13330,0
13041,0
9519,0
8114,0
11040,0
18981,0
21214,0
21340,0
6346,0
8866,0
13384,0
9586,0
21337,0
27292,0
15213,0
14706,0
30015,0
22139,0
133,1
26075,0
14721,0
15215,0
20998,0
10958,0
18297,0
7903,0
9794,0
19123,0
11904,0
9155,0
20743,0
29713,0
22450,0
3534,0
19245,0
10553,0
11951,0
10654,0
16201,0
27357,0
12050,0
18783,0
13946,0
14000,0
10001,0
7411,0
8399,0
19976,0
26705,0
14021,0
7253,0
17360,0
12214,0
4836,0
18286,0
30129,0
653,1
20437,0
2176,1
11101,0
4696,0
18352,0
774,1
8445,0
4916,0
10936,0
12930,0
5024,0
887,1
4942,0
5036,0
19925,0
4545,0
27031,0
3860,0
28482,0
7699,0
13604,0
18262,0
8484,0
8870,0
5227,0
22653,0
13638,0
28164,0
8625,0
17992,0
6825,0
12129,0
7767,0
5649,0
16262,0
7174,0
14256,0
16136,0
30176,0
16540,0
12572,0
13577,0
22153,0
4177,0
16183,0
29517,0
27843,0
18050,0
10120,0
11826,0
28049,0
9713,0
6072,0
13558,0
10275,0
17406,0
19850,0
3494,0
10972,0
26952,0
15023,0
26926,0
13580,0
3795,0
4777,0
18630,0
13734,0
12115,0
29728,0
14693,0
5525,0
3565,0
8211,0
23977,0
7379,0
12638,0
20809,0
19677,0
2371,1
3345,0
26296,0
6400,0
26278,0
4865,0
27751,0
9251,0
4496,0
14464,0
3309,0
26893,0
22711,0
30251,0
6060,0
16946,0
8683,0
3520,0
29409,0
16957,0
3291,0
16819,0
3550,0
18445,0
22482,0
22109,0
11003,0
17318,0
17374,0
27613,0
17222,0
27560,0
13078,0
27852,0
11127,0
28123,0
5223,0
9886,0
9468,0
8076,0
30193,0
19109,0
27677,0
4672,0
8886,0
17180,0
22356,0
27060,0
17650,0
21451,0
20833,0
22005,0
3311,0
11481,0
8006,0
22704,0
4338,0
18276,0
8888,0
29850,0
20496,0
13796,0
22798,0
29442,0
15745,0
19680,0
27725,0
20453,0
14891,0
9293,0
27629,0
5,1
8125,0
6740,0
26143,0
29984,0
22498,0
17201,0
10814,0
17764,0
26387,0
28782,0
27686,0
27029,0
18647,0
4755,0
17816,0
5774,0
5320,0
17596,0
476,1
27081,0
14673,0
12098,0
17441,0
17812,0
16001,0
20922,0
19521,0
5854,0
2160,1
19142,0
5912,0
14035,0
3076,0
10738,0
13191,0
3613,0
16489,0
6596,0
4770,0
17051,0
20965,0
22452,0
22341,0
17289,0
13341,0
17533,0
17491,0
3129,0
18579,0
11192,0
18261,0
7874,0
12853,0
28073,0
18775,0
28570,0
17723,0
26158,0
11613,0
21183,0
7108,0
22323,0
17232,0
8368,0
14759,0
30347,0
13774,0
8755,0
17150,0
8541,0
28494,0
18758,0
20285,0
16351,0
15068,0
27999,0
10704,0
4231,0
15545,0
8874,0
16653,0
14038,0
14738,0
10077,0
29126,0
9893,0
16927,0
3400,0
20248,0
14082,0
4268,0
22622,0
3633,0
8530,0
9934,0
8467,0
19090,0
26294,0
6213,0
2522,1
20424,0
15549,0
18350,0
26336,0
18065,0
14023,0
18154,0
10612,0
11962,0
26551,0
14931,0
1061,1
14128,0
17721,0
11777,0
10759,0
6861,0
26214,0
14208,0
4699,0
19769,0
15428,0
11544,0
4452,0
21680,0
20543,0
15752,0
22580,0
15933,0
26925,0
6407,0
4416,0
4503,0
9902,0
16821,0
10105,0
10113,0
10571,0
22823,0
13899,0
3608,0
30286,0
22301,0
29170,0
13549,0
23600,0
8981,0
18111,0
7426,0
15766,0
17042,0
29346,0
3039,0
15165,0
26767,0
29688,0
22387,0
9706,0
22111,0
15288,0
21140,0
9450,0
28364,0
6530,0
21671,0
3706,0
18057,0
22087,0
29497,0
8858,0
8424,0
18663,0
8324,0
15285,0
20898,0
20652,0
3398,0
8392,0
18457,0
17541,0
3660,0
20313,0
20328,0
19524,0
29679,0
11217,0
17637,0
7199,0
18550,0
18566,0
12338,0
6511,0
16215,0
21475,0
6913,0
28899,0
1106,1
21879,0
15071,0
5218,0
11033,0
9527,0
13367,0
29225,0
19592,0
28278,0
9058,0
20282,0
10448,0
15927,0
4263,0
10712,0
15950,0
17830,0
16128,0
28184,0
5619,0
7255,0
9510,0
29151,0
7400,0
5365,0
15945,0
16860,0
20930,0
24785,0
5090,0
29339,0
29869,0
5158,0
10008,0
19119,0
10117,0
5611,0
19165,0
18764,0
27790,0
7018,0
21410,0
17828,0
21677,0
6971,0
13810,0
9272,0
10644,0
14432,0
11835,0
4031,0
14191,0
8551,0
12624,0
18972,0
22359,0
29325,0
14633,0
18096,0
9771,0
19507,0
11156,0
7745,0
21648,0
21297,0
12306,0
26916,0
18983,0
27635,0
1025,1
19185,0
18141,0
15683,0
20503,0
15635,0
28880,0
9825,0
17990,0
13276,0
11005,0
6997,0
13077,0
29700,0
6664,0
5155,0
13855,0
12911,0
8273,0
26934,0
21653,0
5221,0
27531,0
1049,1
12547,0
28779,0
4907,0
19579,0
27387,0
6475,0
22141,0
18293,0
6259,0
5117,0
10297,0
3416,0
27732,0
28860,0
13394,0
20741,0
22362,0
21705,0
544,1
17153,0
4731,0
14618,0
8801,0
3090,0
7706,0
29323,0
10864,0
10515,0
28734,0
12610,0
20068,0
29503,0
11617,0
28084,0
28107,0
22680,0
7044,0
16423,0
20041,0
7697,0
20936,0
10032,0
21401,0
5225,0
16415,0
8641,0
10590,0
3881,0
15520,0
28474,0
28216,0
13846,0
5499,0
9563,0
28927,0
20094,0
8203,0
14113,0
14708,0
14442,0
8971,0
7417,0
18944,0
19752,0
16849,0
19811,0
10560,0
14711,0
19867,0
10466,0
5430,0
19773,0
18181,0
21691,0
28749,0
27216,0
22648,0
20482,0
8018,0
13102,0
28745,0
21749,0
1302,1
14757,0
494,1
28417,0
8987,0
29960,0
19295,0
18831,0
26920,0
3335,0
10985,0
6666,0
6626,0
27349,0
28053,0
10056,0
16284,0
15749,0
18682,0
19745,0
4346,0
6066,0
21854,0
17495,0
15005,0
28564,0
20022,0
10940,0
7033,0
28914,0
12899,0
4179,0
19928,0
19955,0
17436,0
11154,0
16737,0
12054,0
4543,0
10815,0
17952,0
9690,0
10796,0
14958,0
28990,0
11764,0
3817,0
21384,0
19351,0
18909,0
9926,0
3737,0
19998,0
26130,0
5200,0
15010,0
26935,0
26602,0
15350,0
18432,0
14898,0
19932,0
29349,0
16044,0
7840,0
18422,0
1168,1
28094,0
29410,0
714,1
11329,0
29316,0
17922,0
29310,0
5823,0
12709,0
4123,0
28129,0
28575,0
15684,0
5798,0
1609,1
17026,0
17983,0
12849,0
7622,0
12865,0
11463,0
1703,1
19509,0
14467,0
5468,0
10195,0
30383,0
3173,0
8957,0
10650,0
6046,0
11702,0
17546,0
21209,0
17058,0
20748,0
29107,0
26888,0
6797,0
14577,0
10819,0
21101,0
1453,1
10789,0
15125,0
19218,0
8199,0
29068,0
15146,0
29484,0
5635,0
17976,0
3638,0
6672,0
27462,0
14294,0
20322,0
29673,0
11521,0
22513,0
21702,0
10844,0
20003,0
12159,0
18147,0
20940,0
12067,0
19651,0
25450,0
7264,0
7439,0
3961,0
6126,0
3573,0
5416,0
7462,0
10259,0
12210,0
19063,0
5294,0
20974,0
21429,0
22527,0
9265,0
11480,0
11933,0
7574,0
11493,0
22865,0
19222,0
14873,0
13942,0
9014,0
16167,0
17920,0
5533,0
18564,0
13991,0
9878,0
6777,0
26315,0
7189,0
26797,0
6733,0
19100,0
21999,0
14022,0
7222,0
12182,0
16533,0
20202,0
4962,0
4187,0
7418,0
3433,0
15064,0
18701,0
22494,0
4459,0
23181,0
16719,0
10581,0
28983,0
12655,0
22720,0
17855,0
10365,0
27784,0
26110,0
27930,0
26994,0
8657,0
19202,0
18001,0
8160,0
3838,0
19454,0
9772,0
9763,0
2220,1
15328,0
28399,0
10071,0
7593,0
5464,0
20024,0
26740,0
19865,0
20056,0
19082,0
20631,0
15536,0
6558,0
8912,0
22145,0
6508,0
3866,0
26210,0
19226,0
21448,0
19881,0
12483,0
8434,0
21991,0
17514,0
17383,0
29778,0
9466,0
8011,0
10878,0
15501,0
8447,0
14979,0
27261,0
26137,0
5299,0
19250,0
11062,0
18914,0
4457,0
10251,0
14029,0
9329,0
14088,0
19498,0
20245,0
10996,0
14972,0
10183,0
7928,0
19113,0
4536,0
5106,0
17657,0
27777,0
17908,0
3794,0
8808,0
3223,0
15114,0
18128,0
5392,0
16604,0
14166,0
17852,0
22710,0
21000,0
6192,0
12565,0
4008,0
18294,0
15335,0
877,1
22003,0
4823,0
14219,0
21467,0
7859,0
29468,0
29072,0
18837,0
18383,0
20050,0
18240,0
8782,0
11711,0
8518,0
18203,0
10236,0
6482,0
19826,0
9358,0
23917,0
27494,0
20186,0
9244,0
17592,0
18188,0
12754,0
27061,0
30268,0
28947,0
29431,0
13745,0
11386,0
21950,0
16730,0
28505,0
12556,0
5107,0
18325,0
14496,0
4170,0
5965,0
19235,0
7761,0
13033,0
19964,0
18115,0
15500,0
16075,0
14829,0
4039,0
11316,0
13556,0
17725,0
17840,0
21904,0
5913,0
28295,0
20945,0
21150,0
12566,0
12225,0
28170,0
6983,0
14622,0
14201,0
10588,0
16231,0
9167,0
13688,0
12117,0
19042,0
10044,0
17288,0
29842,0
10976,0
29254,0
18435,0
14604,0
26385,0
6650,0
22449,0
12646,0
8997,0
22009,0
8632,0
7045,0
8486,0
16776,0
12074,0
28755,0
17094,0
13616,0
10934,0
16065,0
15050,0
7433,0
8933,0
19771,0
29106,0
29549,0
27283,0
19280,0
10016,0
3811,0
6057,0
1356,1
15955,0
68,1
7798,0
17078,0
18019,0
4677,0
27733,0
20564,0
18889,0
15816,0
27857,0
7058,0
13576,0
14148,0
28919,0
29069,0
30414,0
17043,0
5678,0
15290,0
19308,0
17967,0
6191,0
9161,0
5830,0
5102,0
5844,0
12749,0
5956,0
9724,0
6539,0
13797,0
20262,0
6036,0
6860,0
20975,0
12199,0
26436,0
30338,0
9673,0
22620,0
29260,0
5894,0
13408,0
13342,0
18524,0
21978,0
4435,0
10845,0
27251,0
12154,0
28319,0
3380,0
26806,0
9159,0
9804,0
17130,0
14883,0
8830,0
19094,0
22812,0
10396,0
28466,0
22682,0
21265,0
9393,0
9175,0
3361,0
5166,0
13753,0
3545,0
12652,0
27433,0
29031,0
28509,0
26483,0
15626,0
8630,0
4732,0
27242,0
17593,0
3369,0
12753,0
26521,0
17393,0
17539,0
28661,0
7689,0
12083,0
10715,0
8831,0
12499,0
22048,0
29925,0
9826,0
19101,0
17703,0
16026,0
14558,0
9093,0
21945,0
17285,0
11395,0
12989,0
5604,0
9084,0
10154,0
6583,0
4781,0
20862,0
5006,0
7763,0
18362,0
4208,0
27815,0
29588,0
21305,0
21812,0
12820,0
18957,0
14303,0
20182,0
28958,0
3551,0
682,1
26472,0
2869,1
23308,0
8872,0
15330,0
4098,0
6384,0
16005,0
18899,0
10156,0
26295,0
27002,0
16687,0
14167,0
20264,0
5814,0
16473,0
29646,0
13389,0
8119,0
20954,0
28097,0
5849,0
21926,0
30208,0
27573,0
21853,0
11007,0
3168,0
6541,0
11297,0
14685,0
21967,0
22884,0
7690,0
30271,0
26872,0
29914,0
20193,0
3743,0
6652,0
14951,0
16453,0
11546,0
27754,0
9489,0
12874,0
9094,0
16886,0
13357,0
26613,0
10186,0
5332,0
15424,0
27162,0
8970,0
7464,0
3740,0
27667,0
29113,0
14471,0
15223,0
18810,0
2169,1
13075,0
28751,0
21597,0
22676,0
13028,0
20339,0
26982,0
3340,0
4946,0
28273,0
6763,0
14093,0
15592,0
2153,1
21488,0
15759,0
5982,0
18762,0
22343,0
16828,0
22360,0
16313,0
5261,0
15834,0
19052,0
11212,0
12950,0
20343,0
30104,0
17276,0
22400,0
28223,0
11166,0
11378,0
7436,0
5250,0
21901,0
15958,0
8893,0
22551,0
13204,0
11738,0
14244,0
3558,0
112,1
3145,0
27522,0
1493,1
12229,0
20001,0
3622,0
26856,0
9202,0
14911,0
7450,0
17207,0
8067,0
18802,0
17786,0
12978,0
20941,0
15029,0
6293,0
19408,0
11295,0
26349,0
5151,0
18418,0
9313,0
3790,0
17524,0
6203,0
20243,0
21039,0
26400,0
27505,0
7506,0
8533,0
17647,0
10480,0
5902,0
5285,0
4277,0
5292,0
18638,0
6618,0
16997,0
21823,0
15184,0
7510,0
28044,0
13371,0
15771,0
16250,0
27392,0
18508,0
3235,0
22658,0
28019,0
27405,0
4405,0
7250,0
17892,0
17059,0
16683,0
2263,1
9185,0
9800,0
28055,0
3487,0
16666,0
15191,0
10147,0
17697,0
15915,0
17752,0
26739,0
22493,0
20811,0
11447,0
21881,0
12558,0
19974,0
19705,0
3048,0
6131,0
3741,0
3845,0
12330,0
22046,0
12195,0
6875,0
13215,0
26480,0
7988,0
26255,0
5761,0
26213,0
2117,1
12224,0
17516,0
12855,0
29136,0
9644,0
18535,0
4189,0
7753,0
10959,0
20184,0
15216,0
10438,0
21940,0
11858,0
28093,0
6376,0
10400,0
20856,0
27988,0
22015,0
21882,0
15856,0
4640,0
22736,0
4735,0
19504,0
22368,0
19399,0
26140,0
6296,0
14310,0
17368,0
28764,0
10598,0
3877,0
22600,0
16783,0
10410,0
20569,0
20891,0
28834,0
10148,0
12045,0
28142,0
10621,0
18727,0
18827,0
14737,0
17340,0
28674,0
14185,0
29824,0
5035,0
7809,0
5871,0
7737,0
5122,0
9298,0
29128,0
28632,0
14516,0
13590,0
11921,0
20591,0
17605,0
9802,0
11547,0
17625,0
19534,0
9339,0
9074,0
701,1
14918,0
29918,0
14438,0
22597,0
13211,0
6669,0
11349,0
29557,0
22016,0
27169,0
18896,0
11502,0
3262,0
5617,0
14312,0
19013,0
29986,0
5542,0
28259,0
9989,0
9490,0
5840,0
7587,0
16977,0
17382,0
16714,0
4419,0
8107,0
3727,0
15781,0
20369,0
19666,0
20814,0
3807,0
19946,0
21895,0
14473,0
18583,0
29502,0
15054,0
29822,0
16015,0
10809,0
9574,0
10833,0
29968,0
29219,0
3202,0
26516,0
17235,0
14483,0
17345,0
14024,0
15588,0
20276,0
18519,0
1901,1
29640,0
26586,0
22085,0
10429,0
18010,0
8479,0
1719,1
7165,0
9211,0
8795,0
5850,0
22586,0
19943,0
21762,0
30402,0
14453,0
16822,0
29283,0
3951,0
11897,0
3486,0
17140,0
12760,0
10289,0
6768,0
29307,0
10554,0
13382,0
6877,0
22806,0
8287,0
15362,0
18095,0
22411,0
21992,0
19168,0
9914,0
28022,0
21446,0
12543,0
22908,0
17751,0
8524,0
29313,0
8461,0
5129,0
6329,0
12323,0
11369,0
26974,0
21614,0
5667,0
11550,0
13785,0
4354,0
26334,0
28527,0
16377,0
30299,0
27844,0
5497,0
15770,0
15469,0
3705,0
17427,0
26607,0
17937,0
9930,0
15361,0
21627,0
21941,0
15876,0
15047,0
8166,0
29956,0
15039,0
21204,0
20803,0
2239,1
14042,0
28313,0
12738,0
21317,0
15722,0
26047,0
4989,0
12135,0
11918,0
41,1
13096,0
16061,0
19693,0
20266,0
25546,0
4891,0
16917,0
7958,0
3768,0
17280,0
14785,0
6466,0
22310,0
5880,0
14676,0
11146,0
3205,0
14002,0
5097,0
21096,0
19418,0
15402,0
18414,0
28056,0
1779,1
4407,0
18449,0
4700,0
21737,0
8716,0
18309,0
28304,0
13913,0
5164,0
10245,0
20191,0
22116,0
23537,0
17038,0
5583,0
14597,0
3642,0
16620,0
8282,0
19889,0
12321,0
17660,0
30146,0
1082,1
12523,0
5540,0
26525,0
20063,0
29290,0
16100,0
8583,0
11740,0
3422,0
27553,0
7568,0
7143,0
12033,0
12917,0
14412,0
7526,0
11115,0
18734,0
4097,0
26205,0
29030,0
18539,0
12384,0
16375,0
4336,0
14433,0
5134,0
18076,0
11749,0
5385,0
92,1
18144,0
20289,0
14690,0
7448,0
16389,0
26862,0
12254,0
635,1
8653,0
4073,0
21911,0
28828,0
22439,0
6233,0
13095,0
6042,0
22560,0
22127,0
6865,0
4515,0
9117,0
5673,0
14080,0
27304,0
26559,0
17973,0
10578,0
17753,0
13964,0
27771,0
29941,0
4864,0
17704,0
8358,0
11188,0
4042,0
22254,0
16114,0
26956,0
27153,0
18404,0
29797,0
5222,0
16775,0
1136,1
7842,0
22358,0
524,1
7577,0
22762,0
8812,0
14503,0
22217,0
13786,0
19981,0
13271,0
13896,0
30182,0
18151,0
27266,0
7945,0
6591,0
30042,0
29298,0
13430,0
9475,0
16176,0
16842,0
5714,0
26425,0
9278,0
20268,0
11079,0
13866,0
7649,0
6899,0
16679,0
14445,0
23924,0
11576,0
22024,0
10352,0
26026,0
10782,0
17877,0
11971,0
17684,0
27898,0
10904,0
17513,0
11713,0
19397,0
21208,0
20817,0
18281,0
3381,0
26513,0
9877,0
22606,0
27910,0
21668,0
4212,0
6615,0
16080,0
17955,0
5683,0
4974,0
1108,1
28291,0
7650,0
28725,0
3528,0
2225,1
20680,0
352,1
13653,0
7424,0
13557,0
17017,0
17036,0
13652,0
26439,0
10063,0
29507,0
20290,0
16349,0
12176,0
12891,0
6598,0
4420,0
12407,0
27868,0
26831,0
14079,0
15657,0
3747,0
7618,0
6704,0
14309,0
6490,0
8117,0
6356,0
11949,0
18958,0
27706,0
15253,0
14300,0
20666,0
24978,0
9607,0
10002,0
8131,0
2571,1
5146,0
15585,0
9548,0
4866,0
16244,0
3671,0
17429,0
19746,0
17240,0
11265,0
13831,0
6736,0
19447,0
13036,0
15764,0
4020,0
14741,0
17692,0
18664,0
18873,0
4901,0
22347,0
15870,0
6727,0
5408,0
18361,0
3279,0
384,1
4762,0
7800,0
15008,0
29271,0
19660,0
29855,0
26694,0
26789,0
7703,0
7728,0
19306,0
20993,0
10721,0
29430,0
17576,0
9554,0
24718,0
29013,0
18265,0
15687,0
12890,0
18034,0
17193,0
3761,0
30272,0
15798,0
16918,0
4947,0
10487,0
26618,0
15073,0
2928,1
18140,0
28205,0
6373,0
13744,0
15692,0
28024,0
20736,0
8674,0
8252,0
3857,0
25683,0
21744,0
17914,0
10200,0
29952,0
22722,0
12327,0
15080,0
9677,0
11201,0
11292,0
17303,0
7209,0
26953,0
21157,0
21375,0
22383,0
14352,0
10722,0
10761,0
12955,0
3823,0
28181,0
10957,0
9446,0
7316,0
6215,0
30329,0
10964,0
22870,0
8013,0
8613,0
8116,0
20134,0
20115,0
19269,0
12538,0
20875,0
28276,0
2575,1
12058,0
12435,0
3912,0
30161,0
15262,0
7021,0
21837,0
4113,0
30350,0
18346,0
26138,0
7449,0
15212,0
20588,0
28641,0
13735,0
1454,1
6919,0
15931,0
14753,0
28209,0
20170,0
17896,0
18619,0
16919,0
29202,0
13436,0
27702,0
27008,0
21084,0
29133,0
30278,0
18054,0
8816,0
3568,0
22214,0
16889,0
19343,0
5216,0
5531,0
14056,0
28309,0
6556,0
20951,0
4552,0
18941,0
3086,0
27507,0
21442,0
5518,0
2975,1
22098,0
11121,0
8296,0
29532,0
16554,0
29103,0
5278,0
17832,0
3541,0
12413,0
7795,0
4209,0
20934,0
7757,0
21844,0
29546,0
13513,0
12453,0
8481,0
6993,0
3563,0
30254,0
13772,0
10633,0
21514,0
29707,0
17404,0
3349,0
19412,0
16874,0
1385,1
30117,0
5845,0
29231,0
13254,0
9273,0
28601,0
4694,0
26976,0
12231,0
12661,0
13904,0
5511,0
13993,0
26078,0
9973,0
21052,0
779,1
17790,0
